Timestamp,CO2 Concentration (ppm),NH3 Concentration (ppm),Benzene Concentration (ppm),Alcohol Concentration (ppm),Smoke Concentration (ppm)
2025-02-01 10:04:31,0.20273972602739723,0.2534246575342466,0.30410958904109586,0.3378995433789954,0.42237442922374424
2025-02-01 10:04:32,0.20594965675057206,0.25743707093821505,0.3089244851258581,0.3432494279176201,0.4290617848970251
2025-02-01 10:04:33,0.21241379310344824,0.2655172413793103,0.3186206896551724,0.3540229885057471,0.44252873563218387
2025-02-01 10:04:34,0.21566820276497695,0.2695852534562212,0.32350230414746545,0.35944700460829493,0.44930875576036866
2025-02-01 10:04:35,0.2205780346820809,0.27572254335260116,0.3308670520231214,0.3676300578034682,0.4595375722543352
2025-02-01 10:04:36,0.2238702201622248,0.279837775202781,0.3358053302433372,0.373117033603708,0.466396292004635
2025-02-01 10:04:37,0.2222222222222222,0.2777777777777778,0.3333333333333333,0.37037037037037035,0.4629629629629629
2025-02-01 10:04:38,0.22552204176334106,0.28190255220417637,0.3382830626450116,0.37587006960556846,0.46983758700696054
2025-02-01 10:04:39,0.2238702201622248,0.279837775202781,0.3358053302433372,0.373117033603708,0.466396292004635
2025-02-01 10:04:40,0.22717770034843204,0.28397212543554007,0.3407665505226481,0.3786295005807201,0.4732868757259001
2025-02-01 10:04:41,0.22552204176334106,0.28190255220417637,0.3382830626450116,0.37587006960556846,0.46983758700696054
2025-02-01 10:04:42,0.22717770034843204,0.28397212543554007,0.3407665505226481,0.3786295005807201,0.4732868757259001
2025-02-01 10:04:43,0.2205780346820809,0.27572254335260116,0.3308670520231214,0.3676300578034682,0.4595375722543352
2025-02-01 10:04:44,0.2173010380622837,0.2716262975778546,0.3259515570934256,0.36216839677047286,0.4527104959630911
2025-02-01 10:04:45,0.21893764434180138,0.27367205542725176,0.3284064665127021,0.3648960739030023,0.4561200923787529
2025-02-01 10:04:46,0.2173010380622837,0.2716262975778546,0.3259515570934256,0.36216839677047286,0.4527104959630911
2025-02-01 10:04:47,0.20917431192660552,0.26146788990825687,0.3137614678899083,0.3486238532110092,0.4357798165137615
2025-02-01 10:04:48,0.21241379310344824,0.2655172413793103,0.3186206896551724,0.3540229885057471,0.44252873563218387
2025-02-01 10:04:49,0.2107921928817451,0.2634902411021814,0.31618828932261767,0.3513203214695752,0.439150401836969
2025-02-01 10:04:50,0.20917431192660552,0.26146788990825687,0.3137614678899083,0.3486238532110092,0.4357798165137615
2025-02-01 10:04:51,0.20917431192660552,0.26146788990825687,0.3137614678899083,0.3486238532110092,0.4357798165137615
2025-02-01 10:04:52,0.20756013745704466,0.2594501718213058,0.311340206185567,0.3459335624284078,0.43241695303550975
2025-02-01 10:04:53,0.20917431192660552,0.26146788990825687,0.3137614678899083,0.3486238532110092,0.4357798165137615
2025-02-01 10:04:54,0.20273972602739723,0.2534246575342466,0.30410958904109586,0.3378995433789954,0.42237442922374424
2025-02-01 10:04:55,0.20756013745704466,0.2594501718213058,0.311340206185567,0.3459335624284078,0.43241695303550975
2025-02-01 10:04:56,0.20756013745704466,0.2594501718213058,0.311340206185567,0.3459335624284078,0.43241695303550975
2025-02-01 10:04:57,0.20434285714285713,0.25542857142857145,0.30651428571428574,0.3405714285714286,0.4257142857142857
2025-02-01 10:04:58,0.19954441913439636,0.24943052391799544,0.29931662870159453,0.3325740318906606,0.4157175398633257
2025-02-01 10:04:59,0.19319727891156463,0.24149659863945577,0.28979591836734697,0.3219954648526077,0.40249433106575966
2025-02-01 10:05:00,0.20114025085518814,0.2514253135689852,0.30171037628278224,0.3352337514253136,0.419042189281642
2025-02-01 10:05:01,0.1884745762711864,0.23559322033898303,0.28271186440677964,0.3141242937853107,0.3926553672316384
2025-02-01 10:05:02,0.1979522184300341,0.24744027303754265,0.29692832764505117,0.32992036405005687,0.41240045506257106
2025-02-01 10:05:04,0.19954441913439636,0.24943052391799544,0.29931662870159453,0.3325740318906606,0.4157175398633257
2025-02-01 10:05:05,0.19954441913439636,0.24943052391799544,0.29931662870159453,0.3325740318906606,0.4157175398633257
2025-02-01 10:05:06,0.19954441913439636,0.24943052391799544,0.29931662870159453,0.3325740318906606,0.4157175398633257
2025-02-01 10:05:07,0.19636363636363635,0.24545454545454545,0.29454545454545455,0.32727272727272727,0.40909090909090906
2025-02-01 10:05:08,0.19636363636363635,0.24545454545454545,0.29454545454545455,0.32727272727272727,0.40909090909090906
2025-02-01 10:05:09,0.19636363636363635,0.24545454545454545,0.29454545454545455,0.32727272727272727,0.40909090909090906
2025-02-01 10:05:10,0.19004524886877827,0.23755656108597284,0.2850678733031674,0.3167420814479638,0.39592760180995473
2025-02-01 10:05:11,0.17603583426651734,0.22004479283314665,0.264053751399776,0.2933930571108622,0.3667413213885778
2025-02-01 10:05:12,0.1916194790486976,0.23952434881087203,0.28742921857304643,0.319365798414496,0.39920724801812
2025-02-01 10:05:13,0.1916194790486976,0.23952434881087203,0.28742921857304643,0.319365798414496,0.39920724801812
2025-02-01 10:05:14,0.17912457912457913,0.22390572390572394,0.2686868686868687,0.2985409652076319,0.37317620650953987
2025-02-01 10:05:15,0.18534385569334835,0.23167981961668546,0.27801578354002254,0.3089064261555806,0.38613303269447574
2025-02-01 10:05:16,0.1884745762711864,0.23559322033898303,0.28271186440677964,0.3141242937853107,0.3926553672316384
2025-02-01 10:05:17,0.1884745762711864,0.23559322033898303,0.28271186440677964,0.3141242937853107,0.3926553672316384
2025-02-01 10:05:18,0.19004524886877827,0.23755656108597284,0.2850678733031674,0.3167420814479638,0.39592760180995473
2025-02-01 10:05:19,0.1884745762711864,0.23559322033898303,0.28271186440677964,0.3141242937853107,0.3926553672316384
2025-02-01 10:05:20,0.1916194790486976,0.23952434881087203,0.28742921857304643,0.319365798414496,0.39920724801812
2025-02-01 10:05:21,0.19319727891156463,0.24149659863945577,0.28979591836734697,0.3219954648526077,0.40249433106575966
2025-02-01 10:05:22,0.19004524886877827,0.23755656108597284,0.2850678733031674,0.3167420814479638,0.39592760180995473
2025-02-01 10:05:23,0.19004524886877827,0.23755656108597284,0.2850678733031674,0.3167420814479638,0.39592760180995473
2025-02-01 10:05:24,0.1806741573033708,0.22584269662921352,0.2710112359550562,0.301123595505618,0.3764044943820225
2025-02-01 10:05:25,0.1884745762711864,0.23559322033898303,0.28271186440677964,0.3141242937853107,0.3926553672316384
2025-02-01 10:05:26,0.1884745762711864,0.23559322033898303,0.28271186440677964,0.3141242937853107,0.3926553672316384
2025-02-01 10:05:27,0.18690744920993227,0.23363431151241532,0.2803611738148984,0.3115124153498871,0.3893905191873589
2025-02-01 10:05:28,0.17603583426651734,0.22004479283314665,0.264053751399776,0.2933930571108622,0.3667413213885778
2025-02-01 10:05:29,0.18378378378378377,0.22972972972972971,0.2756756756756757,0.3063063063063063,0.38288288288288286
2025-02-01 10:05:30,0.18534385569334835,0.23167981961668546,0.27801578354002254,0.3089064261555806,0.38613303269447574
2025-02-01 10:05:31,0.1884745762711864,0.23559322033898303,0.28271186440677964,0.3141242937853107,0.3926553672316384
2025-02-01 10:05:32,0.18690744920993227,0.23363431151241532,0.2803611738148984,0.3115124153498871,0.3893905191873589
2025-02-01 10:05:33,0.18378378378378377,0.22972972972972971,0.2756756756756757,0.3063063063063063,0.38288288288288286
2025-02-01 10:05:34,0.18690744920993227,0.23363431151241532,0.2803611738148984,0.3115124153498871,0.3893905191873589
2025-02-01 10:05:35,0.1806741573033708,0.22584269662921352,0.2710112359550562,0.301123595505618,0.3764044943820225
2025-02-01 10:05:36,0.174496644295302,0.21812080536912754,0.26174496644295303,0.29082774049217003,0.3635346756152125
2025-02-01 10:05:37,0.1806741573033708,0.22584269662921352,0.2710112359550562,0.301123595505618,0.3764044943820225
2025-02-01 10:05:38,0.17912457912457913,0.22390572390572394,0.2686868686868687,0.2985409652076319,0.37317620650953987
2025-02-01 10:05:39,0.1806741573033708,0.22584269662921352,0.2710112359550562,0.301123595505618,0.3764044943820225
2025-02-01 10:05:40,0.18534385569334835,0.23167981961668546,0.27801578354002254,0.3089064261555806,0.38613303269447574
2025-02-01 10:05:41,0.18534385569334835,0.23167981961668546,0.27801578354002254,0.3089064261555806,0.38613303269447574
2025-02-01 10:05:42,0.18690744920993227,0.23363431151241532,0.2803611738148984,0.3115124153498871,0.3893905191873589
2025-02-01 10:05:43,0.18690744920993227,0.23363431151241532,0.2803611738148984,0.3115124153498871,0.3893905191873589
2025-02-01 10:05:44,0.17912457912457913,0.22390572390572394,0.2686868686868687,0.2985409652076319,0.37317620650953987
2025-02-01 10:05:45,0.18222722159730037,0.22778402699662548,0.2733408323959506,0.3037120359955006,0.37964004499437576
2025-02-01 10:05:46,0.18222722159730037,0.22778402699662548,0.2733408323959506,0.3037120359955006,0.37964004499437576
2025-02-01 10:05:47,0.18378378378378377,0.22972972972972971,0.2756756756756757,0.3063063063063063,0.38288288288288286
2025-02-01 10:05:48,0.18378378378378377,0.22972972972972971,0.2756756756756757,0.3063063063063063,0.38288288288288286
2025-02-01 10:05:49,0.18222722159730037,0.22778402699662548,0.2733408323959506,0.3037120359955006,0.37964004499437576
2025-02-01 10:05:50,0.18222722159730037,0.22778402699662548,0.2733408323959506,0.3037120359955006,0.37964004499437576
2025-02-01 10:05:51,0.18378378378378377,0.22972972972972971,0.2756756756756757,0.3063063063063063,0.38288288288288286
2025-02-01 10:05:52,0.18378378378378377,0.22972972972972971,0.2756756756756757,0.3063063063063063,0.38288288288288286
2025-02-01 10:05:53,0.1806741573033708,0.22584269662921352,0.2710112359550562,0.301123595505618,0.3764044943820225
2025-02-01 10:05:54,0.1806741573033708,0.22584269662921352,0.2710112359550562,0.301123595505618,0.3764044943820225
2025-02-01 10:05:55,0.17912457912457913,0.22390572390572394,0.2686868686868687,0.2985409652076319,0.37317620650953987
2025-02-01 10:05:56,0.17757847533632284,0.22197309417040356,0.2663677130044843,0.2959641255605381,0.3699551569506726
2025-02-01 10:05:57,0.1729608938547486,0.21620111731843578,0.25944134078212294,0.28826815642458103,0.3603351955307263
2025-02-01 10:05:58,0.1729608938547486,0.21620111731843578,0.25944134078212294,0.28826815642458103,0.3603351955307263
2025-02-01 10:05:59,0.1729608938547486,0.21620111731843578,0.25944134078212294,0.28826815642458103,0.3603351955307263
2025-02-01 10:06:00,0.16989966555183947,0.21237458193979936,0.2548494983277592,0.2831661092530658,0.3539576365663322
2025-02-01 10:06:01,0.17757847533632284,0.22197309417040356,0.2663677130044843,0.2959641255605381,0.3699551569506726
2025-02-01 10:06:02,0.17757847533632284,0.22197309417040356,0.2663677130044843,0.2959641255605381,0.3699551569506726
2025-02-01 10:06:03,0.17603583426651734,0.22004479283314665,0.264053751399776,0.2933930571108622,0.3667413213885778
2025-02-01 10:06:04,0.17757847533632284,0.22197309417040356,0.2663677130044843,0.2959641255605381,0.3699551569506726
2025-02-01 10:06:05,0.17757847533632284,0.22197309417040356,0.2663677130044843,0.2959641255605381,0.3699551569506726
2025-02-01 10:06:06,0.1806741573033708,0.22584269662921352,0.2710112359550562,0.301123595505618,0.3764044943820225
2025-02-01 10:06:07,0.18222722159730037,0.22778402699662548,0.2733408323959506,0.3037120359955006,0.37964004499437576
2025-02-01 10:06:08,0.1806741573033708,0.22584269662921352,0.2710112359550562,0.301123595505618,0.3764044943820225
2025-02-01 10:06:09,0.18378378378378377,0.22972972972972971,0.2756756756756757,0.3063063063063063,0.38288288288288286
2025-02-01 10:06:10,0.18222722159730037,0.22778402699662548,0.2733408323959506,0.3037120359955006,0.37964004499437576
2025-02-01 10:06:11,0.17912457912457913,0.22390572390572394,0.2686868686868687,0.2985409652076319,0.37317620650953987
2025-02-01 10:06:12,0.18378378378378377,0.22972972972972971,0.2756756756756757,0.3063063063063063,0.38288288288288286
2025-02-01 10:06:13,0.18378378378378377,0.22972972972972971,0.2756756756756757,0.3063063063063063,0.38288288288288286
2025-02-01 10:06:14,0.18222722159730037,0.22778402699662548,0.2733408323959506,0.3037120359955006,0.37964004499437576
2025-02-01 10:06:15,0.18378378378378377,0.22972972972972971,0.2756756756756757,0.3063063063063063,0.38288288288288286
2025-02-01 10:06:16,0.18534385569334835,0.23167981961668546,0.27801578354002254,0.3089064261555806,0.38613303269447574
2025-02-01 10:06:17,0.18222722159730037,0.22778402699662548,0.2733408323959506,0.3037120359955006,0.37964004499437576
2025-02-01 10:06:18,0.18534385569334835,0.23167981961668546,0.27801578354002254,0.3089064261555806,0.38613303269447574
2025-02-01 10:06:19,0.18378378378378377,0.22972972972972971,0.2756756756756757,0.3063063063063063,0.38288288288288286
2025-02-01 10:06:20,0.18534385569334835,0.23167981961668546,0.27801578354002254,0.3089064261555806,0.38613303269447574
2025-02-01 10:06:21,0.18690744920993227,0.23363431151241532,0.2803611738148984,0.3115124153498871,0.3893905191873589
2025-02-01 10:06:22,0.18378378378378377,0.22972972972972971,0.2756756756756757,0.3063063063063063,0.38288288288288286
2025-02-01 10:06:23,0.18534385569334835,0.23167981961668546,0.27801578354002254,0.3089064261555806,0.38613303269447574
2025-02-01 10:06:24,0.18534385569334835,0.23167981961668546,0.27801578354002254,0.3089064261555806,0.38613303269447574
2025-02-01 10:06:25,0.1884745762711864,0.23559322033898303,0.28271186440677964,0.3141242937853107,0.3926553672316384
2025-02-01 10:06:26,0.18534385569334835,0.23167981961668546,0.27801578354002254,0.3089064261555806,0.38613303269447574
2025-02-01 10:06:27,0.18690744920993227,0.23363431151241532,0.2803611738148984,0.3115124153498871,0.3893905191873589
2025-02-01 10:06:28,0.1884745762711864,0.23559322033898303,0.28271186440677964,0.3141242937853107,0.3926553672316384
2025-02-01 10:06:29,0.18534385569334835,0.23167981961668546,0.27801578354002254,0.3089064261555806,0.38613303269447574
2025-02-01 10:06:30,0.1884745762711864,0.23559322033898303,0.28271186440677964,0.3141242937853107,0.3926553672316384
2025-02-01 10:06:31,0.19004524886877827,0.23755656108597284,0.2850678733031674,0.3167420814479638,0.39592760180995473
2025-02-01 10:06:32,0.1916194790486976,0.23952434881087203,0.28742921857304643,0.319365798414496,0.39920724801812
2025-02-01 10:06:33,0.1884745762711864,0.23559322033898303,0.28271186440677964,0.3141242937853107,0.3926553672316384
2025-02-01 10:06:34,0.19004524886877827,0.23755656108597284,0.2850678733031674,0.3167420814479638,0.39592760180995473
2025-02-01 10:06:35,0.1916194790486976,0.23952434881087203,0.28742921857304643,0.319365798414496,0.39920724801812
2025-02-01 10:06:36,0.19004524886877827,0.23755656108597284,0.2850678733031674,0.3167420814479638,0.39592760180995473
2025-02-01 10:06:37,0.18222722159730037,0.22778402699662548,0.2733408323959506,0.3037120359955006,0.37964004499437576
2025-02-01 10:06:38,0.18534385569334835,0.23167981961668546,0.27801578354002254,0.3089064261555806,0.38613303269447574
2025-02-01 10:06:39,0.1884745762711864,0.23559322033898303,0.28271186440677964,0.3141242937853107,0.3926553672316384
2025-02-01 10:06:40,0.1884745762711864,0.23559322033898303,0.28271186440677964,0.3141242937853107,0.3926553672316384
2025-02-01 10:06:41,0.19004524886877827,0.23755656108597284,0.2850678733031674,0.3167420814479638,0.39592760180995473
2025-02-01 10:06:42,0.19319727891156463,0.24149659863945577,0.28979591836734697,0.3219954648526077,0.40249433106575966
2025-02-01 10:06:43,0.19477866061293983,0.2434733257661748,0.29216799091940976,0.3246311010215664,0.405788876276958
2025-02-01 10:06:44,0.19319727891156463,0.24149659863945577,0.28979591836734697,0.3219954648526077,0.40249433106575966
2025-02-01 10:06:45,0.3226765799256506,0.4033457249070632,0.48401486988847586,0.5377942998760843,0.6722428748451054
2025-02-01 10:06:46,0.39377431906614785,0.49221789883268485,0.5906614785992218,0.6562905317769131,0.8203631647211413
2025-02-01 10:06:47,0.4832876712328767,0.6041095890410959,0.7249315068493151,0.8054794520547945,1.0068493150684932
2025-02-01 10:06:48,0.36934865900383146,0.4616858237547893,0.5540229885057472,0.6155810983397191,0.7694763729246489
2025-02-01 10:06:49,0.33599999999999997,0.41999999999999993,0.504,0.5599999999999999,0.7
2025-02-01 10:06:50,0.17603583426651734,0.22004479283314665,0.264053751399776,0.2933930571108622,0.3667413213885778
2025-02-01 10:06:51,0.2456470588235294,0.3070588235294118,0.36847058823529416,0.40941176470588236,0.5117647058823529
2025-02-01 10:06:52,0.3534766118836915,0.4418457648546144,0.5302149178255373,0.5891276864728192,0.7364096080910241
2025-02-01 10:06:53,0.3340823970037453,0.41760299625468167,0.501123595505618,0.5568039950062422,0.6960049937578028
2025-02-01 10:06:54,0.36934865900383146,0.4616858237547893,0.5540229885057472,0.6155810983397191,0.7694763729246489
2025-02-01 10:06:55,0.40208604954367666,0.5026075619295959,0.603129074315515,0.6701434159061278,0.8376792698826597
2025-02-01 10:06:56,0.39584415584415583,0.4948051948051948,0.5937662337662338,0.6597402597402597,0.8246753246753247
2025-02-01 10:06:57,0.46956521739130436,0.5869565217391305,0.7043478260869566,0.782608695652174,0.9782608695652174
2025-02-01 10:06:58,0.4125984251968504,0.5157480314960631,0.6188976377952756,0.6876640419947507,0.8595800524934384
2025-02-01 10:06:59,0.5307042253521126,0.6633802816901408,0.796056338028169,0.8845070422535211,1.1056338028169013
2025-02-01 10:07:00,0.3855483870967742,0.48193548387096774,0.5783225806451613,0.6425806451612903,0.8032258064516129
2025-02-01 10:07:01,0.46278755074424893,0.5784844384303112,0.6941813261163735,0.7713125845737483,0.9641407307171854
2025-02-01 10:07:02,0.5019390581717451,0.6274238227146814,0.7529085872576178,0.8365650969529086,1.0457063711911356
2025-02-01 10:07:03,0.33599999999999997,0.41999999999999993,0.504,0.5599999999999999,0.7
2025-02-01 10:07:04,0.5042995839112343,0.6303744798890429,0.7564493758668516,0.840499306518724,1.050624133148405
2025-02-01 10:07:05,0.5504273504273505,0.6880341880341881,0.8256410256410258,0.9173789173789175,1.1467236467236468
2025-02-01 10:07:06,0.5019390581717451,0.6274238227146814,0.7529085872576178,0.8365650969529086,1.0457063711911356
2025-02-01 10:07:07,0.27515006002400955,0.343937575030012,0.4127250900360144,0.4585834333733493,0.5732292917166866
2025-02-01 10:07:08,0.2524822695035461,0.31560283687943264,0.37872340425531914,0.42080378250591016,0.5260047281323877
2025-02-01 10:07:09,0.16533333333333333,0.20666666666666667,0.248,0.27555555555555555,0.34444444444444444
2025-02-01 10:07:10,0.27338129496402874,0.34172661870503596,0.41007194244604317,0.4556354916067146,0.5695443645083933
2025-02-01 10:07:11,0.3226765799256506,0.4033457249070632,0.48401486988847586,0.5377942998760843,0.6722428748451054
2025-02-01 10:07:12,0.1916194790486976,0.23952434881087203,0.28742921857304643,0.319365798414496,0.39920724801812
2025-02-01 10:07:13,0.28585247883917775,0.3573155985489722,0.4287787182587667,0.4764207980652963,0.5955259975816204
2025-02-01 10:07:14,0.38759689922480617,0.4844961240310077,0.5813953488372093,0.6459948320413437,0.8074935400516796
2025-02-01 10:07:15,0.4471849865951742,0.5589812332439678,0.6707774798927614,0.745308310991957,0.9316353887399463
2025-02-01 10:07:16,0.39791937581274384,0.4973992197659298,0.5968790637191158,0.6631989596879064,0.828998699609883
2025-02-01 10:07:17,0.4147174770039422,0.5183968462549278,0.6220762155059133,0.6911957950065704,0.863994743758213
2025-02-01 10:07:18,0.4763983628922237,0.5954979536152797,0.7145975443383357,0.7939972714870396,0.9924965893587995
2025-02-01 10:07:19,0.5529243937232524,0.6911554921540655,0.8293865905848786,0.9215406562054207,1.151925820256776
2025-02-01 10:07:20,0.34955863808322823,0.4369482976040353,0.5243379571248424,0.5825977301387137,0.7282471626733922
2025-02-01 10:07:21,0.29853658536585365,0.37317073170731707,0.4478048780487805,0.4975609756097561,0.6219512195121951
2025-02-01 10:07:22,0.3633587786259542,0.4541984732824428,0.5450381679389313,0.6055979643765904,0.756997455470738
2025-02-01 10:07:23,0.3226765799256506,0.4033457249070632,0.48401486988847586,0.5377942998760843,0.6722428748451054
2025-02-01 10:07:24,0.3855483870967742,0.48193548387096774,0.5783225806451613,0.6425806451612903,0.8032258064516129
2025-02-01 10:07:25,0.3264596273291925,0.4080745341614906,0.4896894409937887,0.5440993788819874,0.6801242236024843
2025-02-01 10:07:26,0.34955863808322823,0.4369482976040353,0.5243379571248424,0.5825977301387137,0.7282471626733922
2025-02-01 10:07:27,0.33216957605985037,0.41521197007481303,0.49825436408977564,0.5536159600997507,0.6920199501246883
2025-02-01 10:07:28,0.33599999999999997,0.41999999999999993,0.504,0.5599999999999999,0.7
2025-02-01 10:07:29,0.33599999999999997,0.41999999999999993,0.504,0.5599999999999999,0.7
2025-02-01 10:07:30,0.32835820895522383,0.4104477611940298,0.4925373134328358,0.5472636815920398,0.6840796019900497
2025-02-01 10:07:31,0.3554430379746836,0.44430379746835447,0.5331645569620254,0.5924050632911393,0.7405063291139241
2025-02-01 10:07:32,0.3774069319640565,0.47175866495507063,0.5661103979460848,0.6290115532734275,0.7862644415917843
2025-02-01 10:07:33,0.38146718146718145,0.4768339768339769,0.5722007722007723,0.6357786357786358,0.7947232947232947
2025-02-01 10:07:34,0.3855483870967742,0.48193548387096774,0.5783225806451613,0.6425806451612903,0.8032258064516129
2025-02-01 10:07:35,0.38759689922480617,0.4844961240310077,0.5813953488372093,0.6459948320413437,0.8074935400516796
2025-02-01 10:07:36,0.44058744993324434,0.5507343124165555,0.6608811748998665,0.7343124165554072,0.917890520694259
2025-02-01 10:07:37,0.39170984455958546,0.48963730569948183,0.5875647668393782,0.6528497409326425,0.8160621761658031
2025-02-01 10:07:38,0.3794344473007712,0.47429305912596403,0.5691516709511568,0.6323907455012854,0.7904884318766068
2025-02-01 10:07:39,0.46956521739130436,0.5869565217391305,0.7043478260869566,0.782608695652174,0.9782608695652174
2025-02-01 10:07:40,0.39377431906614785,0.49221789883268485,0.5906614785992218,0.6562905317769131,0.8203631647211413
2025-02-01 10:07:41,0.32079207920792074,0.4009900990099009,0.4811881188118811,0.5346534653465346,0.6683168316831682
2025-02-01 10:07:42,0.4362183754993342,0.5452729693741678,0.6543275632490013,0.7270306258322237,0.9087882822902795
2025-02-01 10:07:43,0.44939597315436236,0.561744966442953,0.6740939597315436,0.748993288590604,0.936241610738255
2025-02-01 10:07:44,0.32835820895522383,0.4104477611940298,0.4925373134328358,0.5472636815920398,0.6840796019900497
2025-02-01 10:07:45,0.31703703703703706,0.39629629629629637,0.4755555555555556,0.5283950617283951,0.6604938271604939
2025-02-01 10:07:46,0.33026151930261516,0.412826899128269,0.4953922789539228,0.5504358655043586,0.6880448318804483
2025-02-01 10:07:47,0.41684210526315785,0.5210526315789473,0.6252631578947369,0.6947368421052631,0.8684210526315789
2025-02-01 10:07:48,0.4062745098039215,0.5078431372549019,0.6094117647058823,0.6771241830065359,0.8464052287581698
2025-02-01 10:07:49,0.4062745098039215,0.5078431372549019,0.6094117647058823,0.6771241830065359,0.8464052287581698
2025-02-01 10:07:50,0.5282700421940928,0.6603375527426161,0.7924050632911394,0.8804500703234881,1.1005625879043601
